economy;economycode;regionwb;pop_adult;wpid_random;wgt;female;age;educ;inc_q;emp_in;fin2;fin3;fin4;fin5;fin6;fin7;fin8;fin9;fin10;fin11a;fin11b;fin11c;fin11d;fin11e;fin11f;fin11g;fin11h;fin14a;fin14b;fin14c;fin15;fin16;fin17a;fin17b;fin19;fin20;fin21;fin22a;fin22b;fin22c;fin24;fin25;fin26;fin27a;fin27b;fin27c1;fin27c2;fin28;fin29a;fin29b;fin29c1;fin29c2;fin30;fin31a;fin31b;fin31c;fin32;fin33;fin34a;fin34b;fin34c1;fin34c2;fin35;fin36;fin37;fin38;fin39a;fin39b;fin39c1;fin39c2;fin40;fin41;fin42;fin43a;fin43b;fin43c1;fin43c2;fin44;fin45;fin46;fin47a;fin47b;fin47c1;fin47c2;fin47c3;fin47c4;fin47c5;mobileowner;fin48;account_fin;account_mob;account;saved;borrowed;receive_wages;receive_transfers;receive_pension;receive_agriculture;pay_utilities;remittances;pay_onlne;pay_onlne_mobintbuy;pay_cash;pay_cash_mobintbuy
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;159321209;0,425097749;2;19;2;2;0;2;;;;;2;;;;2;2;1;2;2;1;1;1;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;2;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;195970513;1,218671196;1;42;2;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;2;2;;1;2;1;2;1;2;2;1;2;;1;1;1;1;1;;;2;;;;;1;2;1;;1;2;1;2;;;1;1;2;2;;;;;;;1;1;1;;;1;2;;;;;;;;;1;1;1;1;1;1;1;1;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;126936336;2,935385593;2;17;1;2;0;2;;;;;2;;;;2;2;1;2;2;2;1;1;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;2;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;129316190;0,798978587;1;24;2;4;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;2;;1;2;2;1;2;2;2;1;1;1;1;2;1;2;1;;;1;2;1;;;1;1;1;;1;2;1;1;;;2;;1;2;2;2;2;2;;;1;1;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;1;3;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;198819005;0,8403747;1;68;2;5;1;1;1;2;1;2;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;1;;2;;1;1;1;;;1;2;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;140892610;0,664497125;2;34;1;3;1;2;;;;;2;;;;1;2;2;2;2;1;2;2;2;2;;1;2;2;1;2;1;1;2;1;1;2;;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;0;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;182883158;1,201695798;2;40;1;1;1;2;;;2;2;2;;2;2;;;;;;;;;2;2;;2;2;2;1;2;2;2;3;2;2;2;;1;2;2;1;2;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;3;3;1;2;;;;;;;;;;;1;1;1;0;1;1;0;4;4;4;2;1;3;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;182968123;1,617932548;1;24;2;5;1;2;;;;;2;;;;2;1;1;2;2;1;2;2;1;2;;1;2;2;1;2;2;1;2;1;2;1;3;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;0;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;159363410;0,617333778;2;28;1;2;1;2;;;;;2;;;;2;1;1;1;2;1;2;2;2;2;;1;2;2;1;2;1;2;2;1;2;2;;1;2;1;;;1;1;1;;;1;2;1;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;0;1;1;1;1;2;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;133205278;2,935385593;1;42;1;1;0;2;;;;;2;;;;2;1;2;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;116657281;0,342519853;2;25;2;4;0;2;;;;;2;;;;2;2;2;2;2;2;2;2;2;2;;2;2;2;1;2;2;2;2;2;2;1;4;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;0;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;190069076;0,329489464;2;23;2;3;0;2;;;;;2;;;;2;2;2;2;1;1;2;2;2;2;;2;2;3;2;3;2;2;2;2;;2;;3;;;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;0;0;4;4;4;4;1;6;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;169245020;0,624167467;2;20;2;2;1;2;;;;;2;;;;1;1;1;1;1;1;2;2;2;2;;1;2;2;1;2;2;1;2;1;1;1;2;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;0;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;150386256;0,897689449;1;24;2;5;1;1;1;1;1;1;1;1;1;1;;;;;;;;;1;2;;1;1;1;1;2;2;2;2;1;2;1;3;1;2;1;;;1;2;1;;;1;2;1;;1;2;1;2;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;128142350;0,926000667;2;30;1;4;1;2;;;;;2;;;;2;2;2;2;2;2;2;2;2;2;;1;1;2;1;2;2;1;2;1;1;1;4;1;2;1;;;1;2;1;;;1;2;2;1;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;0;1;1;1;1;4;4;4;4;2;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;203467160;0,329489464;1;22;2;4;1;2;;;;;2;;;;1;1;2;2;2;1;2;2;1;2;;1;2;1;1;2;2;2;2;2;2;1;3;2;;;;;1;1;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;1;0;4;4;4;4;1;2;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;163643127;0,653460732;2;21;2;3;0;2;;;1;1;2;;1;1;;;;;;;;;2;2;;2;2;1;2;2;2;2;2;1;;1;2;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;122585335;0,329489464;2;18;2;5;1;1;1;1;1;1;1;2;1;2;;;;;;;;;2;2;;2;2;1;2;2;1;1;2;1;;1;4;1;1;1;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;2;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;163208151;1,570590639;2;50;2;2;0;1;1;2;2;1;2;;2;2;;;;;;;;;2;2;;2;2;2;1;1;2;1;1;2;1;2;;2;;;;;2;;;;;1;1;2;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;0;1;1;1;4;4;4;4;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;179149868;2,026150876;2;45;1;4;1;2;;;;;2;;;;2;1;2;1;2;2;2;2;2;2;;1;2;2;1;2;1;2;2;1;1;1;1;1;2;1;;;1;1;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;1;4;4;4;2;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;203128514;2,935385593;2;20;1;2;0;2;;;;;2;;;;1;1;1;1;1;1;2;1;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;2;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;139793018;0,577312218;2;20;2;3;0;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;5;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;0;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;160770511;1,42939305;1;24;2;3;0;2;;;;;2;;;;2;2;2;2;2;1;2;2;1;2;;2;2;1;2;2;2;2;2;2;;1;2;2;;;;;2;;;;;2;;;;2;;;;;;;;1;2;2;1;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;0;4;1;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;153760208;1,594936554;2;23;2;2;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;1;2;;1;2;2;1;2;2;2;2;2;1;2;;1;2;1;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;1;2;1;2;;;;;2;;;;;;;;;;;;2;2;2;1;1;1;1;1;1;1;2;1;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;139052931;2,935385593;1;52;1;3;1;2;;;2;2;2;;2;2;;;;;;;;;2;2;;2;2;2;1;2;1;2;2;2;2;2;;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;176184047;1,443930592;2;28;1;2;1;2;;;;;2;;;;2;1;2;1;2;1;1;2;2;2;;2;2;2;1;2;2;2;2;2;1;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;0;1;1;1;1;4;4;4;1;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;163485841;0,401595975;2;28;2;3;0;2;;;1;2;2;;1;2;;;;;;;;;2;2;;2;2;1;2;2;2;2;2;1;;2;;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;3;;;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;128753827;1,087693312;2;22;2;1;1;2;;;;;2;;;;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;2;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;0;1;1;1;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;210729779;0,351692061;2;18;2;4;0;2;;;;;2;;;;1;1;1;2;2;1;2;1;2;2;;1;2;2;2;2;2;2;2;1;;2;;1;2;1;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;2;0;0;0;1;1;4;4;4;4;1;2;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;136887189;2,349505471;2;15;1;4;1;2;;;;;2;;;;1;2;1;1;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;2;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;2;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;154547301;0,822629023;1;25;2;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;;;1;1;1;;1;1;1;1;;;1;2;1;2;1;1;;;;;1;1;1;;;1;2;;;;;;;;;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;157693801;0,337038964;1;25;2;3;1;1;1;1;2;1;2;;1;1;;;;;;;;;1;1;1;2;2;1;1;1;2;1;1;1;2;1;5;1;1;1;;;1;1;1;;;1;1;1;;1;2;1;1;;;1;1;2;2;;;;;;;1;1;1;;;2;;;;;;;;;;2;1;1;1;1;1;1;1;4;4;1;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;163515295;0,442245006;2;30;2;3;1;1;1;2;2;2;2;;1;1;;;;;;;;;1;2;;1;2;1;1;2;2;1;2;1;1;1;1;1;2;1;;;1;2;1;;;1;1;1;;2;;;;;;;;1;2;2;1;;;;;1;2;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;4;1;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;196327430;0,768037855;1;22;1;2;1;2;;;;;2;;;;1;2;2;1;2;1;2;2;1;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;183114144;0,329489464;1;18;1;3;0;2;;;;;2;;;;2;2;2;1;2;1;2;1;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;1;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;150935670;2,626786537;1;67;1;3;1;2;;;;;2;;;;1;1;1;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;176702571;1,123048481;1;56;2;4;1;2;;;1;1;2;;1;1;;;;;;;;;2;2;;1;1;1;2;2;2;2;2;1;;1;2;1;2;1;;;1;2;1;;;2;;;;1;2;1;2;;;2;;2;1;1;2;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;1;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;165909273;1,375160368;1;37;2;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;1;2;2;;1;3;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;0;0;0;1;2;4;4;2;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;157012043;0,936671356;1;43;2;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;2;2;;1;1;1;2;1;2;1;1;2;;1;1;1;1;1;;;2;;;;;1;2;1;;1;2;1;2;;;2;;2;2;;;;;;;1;1;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;112780028;1,198467881;1;20;2;1;1;2;;;;;2;;;;1;1;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;3;2;;;;;1;2;1;;;2;;;;1;2;2;1;;;2;;1;2;2;1;;;;;1;2;1;;;2;;;;;;;;;;1;1;0;1;1;0;0;1;1;4;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;174764277;1,69612034;1;30;3;3;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;2;;1;2;1;2;2;2;2;2;2;;1;3;1;1;1;;;1;1;1;;;1;1;1;;1;2;1;1;;;1;1;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;149709219;0,401595975;2;30;2;3;1;2;;;;;2;;;;1;1;1;1;2;1;1;2;2;2;;2;2;1;2;2;2;2;2;2;;2;;1;2;1;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;0;1;1;1;0;2;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;157943830;0,685039707;2;30;1;1;1;2;;;;;2;;;;2;1;2;1;2;1;2;2;2;2;;2;2;2;2;2;1;2;2;1;;1;3;1;2;1;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;0;1;1;0;1;2;4;4;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;199095387;0,329489464;2;24;2;4;1;2;;;1;2;2;;2;2;;;;;;;;;2;2;;1;2;1;1;2;2;1;1;2;2;1;3;1;2;1;;;1;1;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;132464018;1,264502029;2;18;1;4;1;2;;;;;2;;;;2;1;1;2;2;1;1;1;1;2;;2;2;2;1;2;1;1;2;1;1;1;4;1;2;1;;;1;2;1;;;1;2;2;1;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;0;1;1;1;1;4;4;4;4;2;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;187586500;0,731720251;2;19;2;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;1;1;1;1;1;2;2;2;2;2;1;;1;2;1;2;1;;;1;2;1;;;1;1;1;;1;2;2;1;;;1;1;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;4;4;4;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;203456485;0,337038964;1;27;2;5;1;1;1;2;1;2;2;;2;2;;;;;;;;;1;2;;1;2;1;2;2;2;2;2;1;;1;1;1;2;1;;;1;1;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;2;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;117939186;2,935385593;2;70;1;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;1;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;111651040;2,876791371;1;48;2;4;1;1;1;2;1;2;2;;1;1;;;;;;;;;2;2;;2;2;2;1;2;2;1;1;2;1;2;;2;;;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;2;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;160349530;0,329489464;1;18;1;5;1;3;;;;;2;;;;2;2;2;2;2;2;2;2;2;2;;2;2;2;1;2;2;1;2;2;1;1;3;1;2;1;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;1;2;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;121084265;1,553340252;2;25;2;4;1;1;1;2;2;1;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;2;;1;2;1;2;1;;;2;;;;;1;2;1;;1;1;1;2;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;0;0;1;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;182156480;0,713525602;1;22;2;4;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;1;2;;2;2;2;2;2;2;2;2;2;;2;;1;2;1;;;1;2;1;;;1;1;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;2;2;1;1;1;1;1;1;1;0;4;4;4;2;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;138243139;0,822629023;1;25;2;5;1;1;1;2;2;2;2;;1;1;;;;;;;;;2;2;;2;2;1;2;1;2;2;1;2;;1;3;1;1;1;;;1;2;1;;;2;;;;1;1;1;2;;;1;1;1;2;1;2;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;132510218;1,036900012;2;34;1;3;1;2;;;;;2;;;;1;1;2;2;2;1;1;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;1;2;2;1;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;2;1;0;0;0;0;0;4;4;4;4;2;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;138706099;0,545395179;2;30;1;2;1;2;;;;;2;;;;2;2;2;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;166168087;2,565467554;1;16;1;2;1;2;;;;;2;;;;1;1;1;2;2;1;1;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;0;0;4;4;4;2;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;174109099;1,645258046;1;31;3;5;0;2;;;1;1;2;;2;2;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;2;;2;;1;2;2;2;2;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;0;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;159976290;0,431293689;2;22;2;3;0;1;1;2;1;1;2;;1;1;;;;;;;;;1;2;;2;2;2;2;2;1;2;2;1;;2;;2;;;;;1;1;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;1;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;153501752;1,088364659;1;27;2;2;1;1;1;2;2;2;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;1;1;1;1;;2;;1;2;1;;;1;2;1;;;2;;;;1;2;1;2;;;1;1;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;206220908;0,822629023;1;34;3;4;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;1;1;1;1;1;1;1;1;2;1;2;1;1;3;1;1;1;;;1;1;1;;;1;1;1;;1;1;1;1;;;1;1;1;2;2;2;1;2;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;1;2;4;2;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;125043214;1,598697956;1;42;1;4;1;2;;;;;2;;;;1;1;2;2;2;1;1;2;2;2;;1;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;1;2;1;1;;;2;;2;2;;;;;;;2;;;;;;;;;;;;2;1;1;1;2;1;1;1;1;1;1;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;186803616;1,662991273;2;46;1;2;1;1;1;2;2;2;2;;2;2;;;;;;;;;1;2;;2;2;2;2;2;2;2;2;2;;1;3;2;;;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;0;1;0;0;4;4;4;2;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;166603784;2,440725923;2;60;1;1;1;2;;;;;2;;;;1;1;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;1;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;115632644;0,329489464;1;25;1;2;0;2;;;;;2;;;;1;2;2;2;2;1;1;2;2;2;;1;2;2;1;2;2;2;2;2;2;2;;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;0;1;1;1;0;2;4;4;1;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;141096407;1,833547157;1;36;1;4;1;1;1;2;2;1;2;;1;1;;;;;;;;;2;2;;2;1;2;1;2;1;2;2;1;1;2;;1;2;1;;;1;1;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;2;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;112832071;0,329489464;2;31;1;1;0;2;;;;;2;;;;2;2;1;2;2;1;1;2;2;2;;2;2;1;1;1;2;1;2;1;1;1;5;1;2;1;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;116120596;0,329489464;2;27;2;4;0;2;;;2;2;2;;2;2;;;;;;;;;2;2;;2;2;2;3;2;2;2;2;1;;1;2;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;0;1;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;160776186;1,795378898;1;23;2;5;0;1;1;2;2;1;1;1;2;1;;;;;;;;;2;2;;2;1;2;2;2;2;2;2;2;;2;;1;2;1;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;0;1;1;1;4;4;4;4;4;2;0;;0;
